SECTOR;CANTIDAD;FOB_TOTAL;FLETE_TOTAL;CIF_TOTAL
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;1;145.71;7.57;154.73
1;2;451.16;23.44;479.11
1;3;709.13;36.85;753.07
1;1;222.34;11.55;236.11
1;14;3112.83;161.75;3305.7
1;15;1829.49;95.06;1942.84
1;1;222.34;11.55;236.11
1;1;222.34;11.55;236.11
1;1;222.34;11.55;236.11
1;1;222.34;11.55;236.11
1;1;222.34;11.55;236.11
1;1;222.34;11.55;236.11
1;1;222.34;11.55;236.11
1;1;222.34;11.55;236.11
1;1;222.34;11.55;236.11
1;1;222.34;11.55;236.11
1;1;222.34;11.55;236.11
1;1;222.34;11.55;236.11
1;1;222.34;11.55;236.11
1;7;2221.29;115.42;2358.92
1;1;222.34;11.55;236.11
1;1;601.19;31.24;638.44
1;12;2836.52;147.39;3012.27
1;1;113.33;5.88;120.34
1;20;2439.32;126.75;2590.46
1;2;1431.21;74.37;1519.89
1;1;84.18;4.37;89.39
1;38;8038.98;417.74;8537.11
1;1;591.48;30.73;628.12
1;2;887.22;46.1;942.19
1;1;227.74;11.83;241.84
1;1;252.56;13.12;268.2
1;1;252.56;13.12;268.2
1;1;252.56;13.12;268.2
1;1;252.56;13.12;268.2
1;3;2671.38;138.81;2836.9
1;1;252.56;13.12;268.2
1;1;252.56;13.12;268.2
1;2;306.53;15.92;325.51
1;3;2457.67;127.71;2609.95
1;1;382.08;19.85;405.75
2;1;779.28;40.49;827.56
2;1;779.28;40.49;827.56
2;1;779.28;40.49;827.56
2;1;779.28;40.49;827.56
1;6;1327.59;68.98;1409.84
1;1;840.81;43.69;892.9
1;12;2655.19;137.97;2819.71
1;1;221.26;11.49;234.96
1;1;567.73;29.5;602.9
3;1;2523.96;332.92;2882.12
1;1;1070.79;67.02;1148.51
1;1;1541.83;96.51;1653.75
1;2;1313.94;82.24;1409.31
1;1;1068.89;66.9;1146.47
1;1;1068.89;66.9;1146.47
1;1;235.52;14.74;252.61
2;24;9152.4;448.69;9692.61
2;32;11145.92;546.42;11803.79
2;10;4954.4;242.88;5246.82
1;6;2908.08;142.56;3079.72
1;5;3154.6;154.65;3340.79
2;12;4900.68;240.25;5189.93
1;3;638.14;78.7;723.22
1;1;223.57;27.57;253.37
1;1;294.11;36.27;333.32
1;10;9213.95;1136.36;10442.45
2;56;2127.13;262.34;2410.74
1;2;425.43;52.47;482.15
1;3;713.02;87.94;808.09
1;4;950.69;117.25;1077.44
1;31;7872.56;970.92;8922.2
2;224;8508.53;1049.36;9642.97
1;1;223.56;27.57;253.36
1;1;223.56;27.57;253.36
1;1;223.56;27.57;253.36
1;1;223.56;27.57;253.36
1;1;223.56;27.57;253.36
1;1;223.56;27.57;253.36
1;1;223.56;27.57;253.36
1;1;223.56;27.57;253.36
1;4;2661.08;328.19;3015.88
1;3;709.77;87.54;804.4
1;25;4531.01;558.81;5135.13
1;11;1468.37;181.09;1664.14
1;9;1201.39;148.16;1361.56
1;16;3038.76;374.77;3443.91
1;8;4436.59;547.16;5028.11
1;6;3327.44;410.37;3771.08
1;4;2218.3;273.58;2514.06
1;20;11091.48;1367.92;12570.31
1;3;1663.72;205.19;1885.54
1;2;1109.15;136.79;1257.03
1;5;5703.31;882.81;6643.15
1;4;2746.18;425.08;3198.72
1;1;256.78;21.5;280.84
1;1;256.78;21.5;280.84
1;1;256.78;21.5;280.84
1;1;256.78;21.5;280.84
1;1;256.78;21.5;280.84
1;1;256.78;21.5;280.84
1;1;256.78;21.5;280.84
1;1;256.78;21.5;280.84
1;1;256.78;21.5;280.84
1;1;256.78;21.5;280.84
1;1;256.78;21.5;280.84
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;153.21;12.83;167.57
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;269.73;22.59;295.01
1;1;269.73;22.59;295.01
1;1;269.73;22.59;295.01
1;1;269.73;22.59;295.01
1;1;252.47;21.14;276.13
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;176.94;14.82;193.52
1;1;269.73;22.59;295.01
1;1;229.81;19.25;251.35
1;1;229.81;19.25;251.35
1;1;229.81;19.25;251.35
1;1;269.73;22.59;295.01
1;1;269.73;22.59;295.01
1;1;269.73;22.59;295.01
1;1;269.73;22.59;295.01
1;1;269.73;22.59;295.01
1;1;269.73;22.59;295.01
1;1;269.73;22.59;295.01
1;1;269.73;22.59;295.01
1;1;269.73;22.59;295.01
1;1;208.23;17.44;227.75
1;1;208.23;17.44;227.75
1;1;208.23;17.44;227.75
1;1;208.23;17.44;227.75
1;1;208.23;17.44;227.75
1;1;208.23;17.44;227.75
1;1;269.73;22.59;295.01
1;1;269.73;22.59;295.01
1;1;269.73;22.59;295.01
1;1;269.73;22.59;295.01
1;1;269.73;22.59;295.01
1;1;269.73;22.59;295.01
1;1;269.73;22.59;295.01
1;1;269.73;22.59;295.01
1;1;269.73;22.59;295.01
1;1;269.73;22.59;295.01
1;1;269.73;22.59;295.01
1;1;269.73;22.59;295.01
1;1;269.73;22.59;295.01
1;1;269.73;22.59;295.01
1;180;15649.2;1261.13;17066.82
2;48;18304.8;1475.14;19962.98
2;55;8147.15;656.55;8885.17
2;14;5717.46;460.75;6235.38
2;14;812.56;65.48;886.16
2;90;14142.6;1139.71;15423.73
2;90;9189;740.51;10021.4
1;2;885.22;71.33;965.4
1;1;914.37;105.4;1028.91
1;1;914.37;105.4;1028.91
1;1;914.37;105.4;1028.91
1;1;914.37;105.4;1028.91
1;1;914.37;105.4;1028.91
1;1;914.37;105.4;1028.91
1;1;914.37;105.4;1028.91
1;1;914.37;105.4;1028.91
1;1;914.37;105.4;1028.91
1;1;914.37;105.4;1028.91
1;1;914.37;105.4;1028.91
1;1;914.37;105.4;1028.91
1;1;914.37;105.4;1028.91
1;1;914.37;105.4;1028.91
1;1;914.37;105.4;1028.91
1;1;914.37;105.4;1028.91
1;1;914.37;105.4;1028.91
1;1;914.37;105.4;1028.91
1;1;914.37;105.4;1028.91
1;1;914.37;105.4;1028.91
1;1;914.37;105.4;1028.91
1;1;914.37;105.4;1028.91
1;1;914.37;105.4;1028.91
1;1;914.37;105.4;1028.91
1;1;914.37;105.4;1028.91
1;1;199.81;23.03;224.83
1;1;199.81;23.03;224.83
1;1;199.81;23.03;224.83
1;1;199.81;23.03;224.83
1;1;199.81;23.03;224.83
1;1;728.67;84;819.95
1;1;728.67;84;819.95
1;1;728.67;84;819.95
1;1;728.67;84;819.95
1;1;228.05;26.28;256.61
1;1;228.05;26.29;256.62
3;1;10680.53;1736.34;12523.67
3;1;6662.63;1083.15;7812.4
1;1;220.43;7.45;230.08
1;1;220.43;7.45;230.08
1;1;220.43;7.45;230.08
1;1;965.48;32.63;1007.76
1;1;965.48;32.63;1007.76
1;1;965.48;32.63;1007.76
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;3;324.34;10.96;338.54
1;59;7927.08;267.91;8274.26
1;1;134.35;4.54;140.23
1;1;210.98;7.13;220.22
1;1;210.98;7.13;220.22
1;1;210.98;7.13;220.22
1;10;1081.15;36.54;1128.5
1;1;149.05;5.03;155.57
1;1;221.48;7.48;231.17
1;1;209.93;7.09;219.11
1;1;209.93;7.09;219.11
1;1;209.93;7.09;219.11
1;1;209.93;7.09;219.11
1;1;301.25;10.18;314.44
1;1;220.43;7.45;230.08
1;1;220.43;7.45;230.08
1;1;220.43;7.45;230.08
1;1;220.43;7.45;230.08
1;1;209.93;7.09;219.11
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;252.97;8.55;264.05
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;470.1;15.88;490.68
1;1;470.1;15.88;490.68
1;1;149.05;5.03;155.57
1;1;149.05;5.03;155.57
1;1;134.35;4.54;140.23
1;1;134.35;4.54;140.23
1;1;470.1;15.88;490.68
1;1;470.1;15.88;490.68
1;1;470.1;15.88;490.68
1;1;470.1;15.88;490.68
1;1;470.1;15.88;490.68
1;1;470.1;15.88;490.68
1;1;470.1;15.88;490.68
1;1;470.1;15.88;490.68
1;1;470.1;15.88;490.68
1;1;470.1;15.88;490.68
1;1;470.1;15.88;490.68
1;1;470.1;15.88;490.68
1;1;217.28;7.34;226.79
1;1;217.28;7.34;226.79
1;1;217.28;7.34;226.79
1;1;217.28;7.34;226.79
1;1;217.28;7.34;226.79
1;1;470.1;15.88;490.68
1;1;965.48;32.63;1007.76
1;1;965.48;32.63;1007.76
1;1;965.48;32.63;1007.76
1;1;965.48;32.63;1007.76
1;1;217.28;7.34;226.79
1;1;217.28;7.34;226.79
1;1;965.48;32.63;1007.76
1;1;965.48;32.63;1007.76
1;1;965.48;32.63;1007.76
1;1;965.48;32.63;1007.76
1;1;965.48;32.63;1007.76
1;1;965.48;32.63;1007.76
1;1;965.48;32.63;1007.76
1;1;965.48;32.63;1007.76
1;1;965.48;32.63;1007.76
1;1;965.48;32.63;1007.76
1;1;965.48;32.63;1007.76
1;1;965.48;32.63;1007.76
1;1;965.48;32.63;1007.76
1;1;965.48;32.63;1007.76
1;1;965.48;32.63;1007.76
1;1;965.48;32.63;1007.76
1;1;965.48;32.63;1007.76
1;1;965.48;32.63;1007.76
2;70;6164.2;474.75;6700.59
2;50;7814;601.82;8493.96
1;4;1532.92;118.06;1666.3
1;1;1320.4;101.69;1435.29
1;8;9411.28;724.84;10230.23
1;18;1811.52;139.52;1969.15
1;32;3220.48;248.03;3500.71
1;1;5716.72;440.29;6214.17
1;1;13474.76;1037.8;14647.3
2;48;4438.08;341.81;4824.27
2;40;6563.6;505.52;7134.75
2;34;3592.78;276.71;3905.41
2;16;1690.72;130.21;1837.83
2;70;11486.3;884.66;12485.82
1;48;4769.76;298.39;5115.84
2;25;10476.25;655.39;11236.4
2;15;6285.75;393.23;6741.83
2;40;6251.2;391.07;6704.78
2;30;11024.1;689.67;11824.01
2;18;7755.3;485.17;8318.02
2;10;1640.9;102.65;1759.95
2;70;11486.3;718.58;12319.74
2;12;5428.68;339.61;5822.57
2;18;8143.02;509.42;8733.87
1;48;4769.76;298.39;5115.84
2;20;8046.4;503.38;8630.24
2;10;5226.9;326.99;5606.15
2;60;9845.4;615.93;10559.78
2;68;11836.76;740.51;12695.63
2;72;12533.04;784.06;13442.43
2;8;3379.52;211.42;3624.73
2;4;2195.28;137.33;2354.56
2;34;14362.96;898.54;15405.13
2;36;15207.84;951.4;16311.31
1;4;2362.08;147.77;2533.47
1;1;217.55;9.96;229.68
1;1;217.55;9.96;229.68
1;1;217.55;9.96;229.68
1;1;217.55;9.96;229.68
1;1;217.55;9.96;229.68
1;1;217.55;9.96;229.68
1;1;217.55;9.96;229.68
1;1;217.55;9.96;229.68
1;1;217.55;9.96;229.68
1;1;217.55;9.96;229.68
1;1;217.55;9.96;229.68
1;1;217.55;9.96;229.68
1;1;217.55;9.96;229.68
1;1;217.55;9.96;229.68
1;1;217.55;9.96;229.68
1;1;524.51;24.02;553.77
1;1;524.51;24.02;553.77
1;1;524.51;24.02;553.77
1;1;524.51;24.02;553.77
1;1;524.51;24.02;553.77
1;1;419.67;19.22;443.08
1;1;419.67;19.22;443.08
1;1;419.67;19.22;443.08
1;1;419.67;19.22;443.08
1;1;419.67;19.22;443.08
1;1;419.67;19.22;443.08
1;1;419.67;19.22;443.08
1;1;419.67;19.22;443.08
1;1;419.67;19.22;443.08
1;1;419.67;19.22;443.08
1;1;419.67;19.22;443.08
1;1;419.67;19.22;443.08
1;1;419.67;19.22;443.08
1;1;419.67;19.22;443.08
1;1;419.67;19.22;443.08
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;124.93;5.72;131.89
1;1;124.93;5.72;131.89
1;1;124.93;5.72;131.89
1;1;124.93;5.72;131.89
1;1;124.93;5.72;131.89
1;1;124.93;5.72;131.89
1;1;124.93;5.72;131.89
1;1;124.93;5.72;131.89
1;1;124.93;5.72;131.89
1;1;124.93;5.72;131.89
1;1;124.93;5.72;131.89
1;1;124.93;5.72;131.89
1;1;124.93;5.72;131.89
1;1;124.93;5.72;131.89
1;1;124.93;5.72;131.89
1;1;124.93;5.72;131.89
1;1;124.93;5.72;131.89
1;1;124.93;5.72;131.89
1;1;124.93;5.72;131.89
1;1;124.93;5.72;131.89
1;1;124.93;5.72;131.89
1;1;124.93;5.72;131.89
1;1;124.93;5.72;131.89
1;1;124.93;5.72;131.89
1;1;124.93;5.72;131.89
1;1;124.93;5.72;131.89
1;1;124.93;5.72;131.89
1;1;124.93;5.72;131.89
1;1;124.93;5.72;131.89
1;1;124.93;5.72;131.89
1;1;163.7;7.49;172.82
1;1;163.7;7.49;172.82
1;1;163.7;7.49;172.82
1;1;522.35;23.92;551.49
1;1;522.35;23.92;551.49
1;1;522.35;23.92;551.49
1;1;522.35;23.92;551.49
1;1;522.35;23.92;551.49
1;1;522.35;23.92;551.49
1;1;522.35;23.92;551.49
1;1;522.35;23.92;551.49
1;1;522.35;23.92;551.49
1;1;522.35;23.92;551.49
1;1;522.35;23.92;551.49
1;1;243.4;11.14;256.97
1;1;243.4;11.14;256.97
1;1;243.4;11.14;256.97
1;1;243.4;11.14;256.97
1;1;243.4;11.14;256.97
1;1;243.4;11.14;256.97
1;1;243.4;11.14;256.97
1;1;243.4;11.14;256.97
1;1;243.4;11.14;256.97
1;1;243.4;11.14;256.97
1;1;524.51;24.02;553.77
1;1;524.51;24.02;553.77
1;1;524.51;24.02;553.77
1;1;524.51;24.02;553.77
1;1;524.51;24.02;553.77
1;1;157.24;7.2;166.01
1;1;157.24;7.2;166.01
1;1;157.24;7.2;166.01
1;1;157.24;7.2;166.01
1;1;157.24;7.2;166.01
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;244.48;11.19;258.11
1;1;244.48;11.19;258.11
1;1;244.48;11.19;258.11
1;1;124.93;5.72;131.89
1;1;124.93;5.72;131.89
1;1;839;38.43;885.82
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
